総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,25,49,4,em-667dae45fa9f,怪童の金たろす,wind,MZR,52,6049,6049,2,3ターンの間、自身にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5694,0.461,1,1,1,0.0938,0.9192,0.1353,0.3611,0,0.92,0.018975
2,6,50,1,em-6cd949ff7539,?????,fire_water,MZR,53,1842,6475,2,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5139,0.406,1,1,1,0.1066,0.91,0.1466,0.6389,0,0.9177,0.020198
3,43,7,50,em-e0ae1e287b90,春のお兄さん,wind,伝,80,9202,5793,2,3ターンの間、自身の属性を火属性に変更する,adaptive,72,0.5,0.3956,0.9861,1,1,0.0774,0.9075,0.1076,0.1111,0.4722,0.3962,0.010327
4,48,51,16,em-3e7e7e54a83d,妖精女王ミカーンニア,fire,MZR,45,3408,4771,2,風属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4792,0.3758,0,1,1,0.0702,0.8979,0.0979,0,0,0.9129,0.015169
5,49,31,7,em-beaaa8c15744,カメハメハワイ大王,water_wind,MZR,50,3059,5879,2,1ターンの間、火属性の味方全員の攻撃力を120%増加させる,counteraction,72,0.4931,0.3878,0.9861,1,1,0.0786,0.9053,0.1094,0,0.2222,0.9106,0.017238
6,30,52,12,em-438753e77e6c,デロスの月陽姉弟,fire_water,MZR,41,3237,5453,2,味方全員のHPを60%回復する,advantage_creation,72,0.5,0.3938,1,1,1,0.0968,0.8971,0.1325,0.3056,0,0.9082,0.015753
7,50,36,10,em-bffb26ad3975,アイヌ☆らっくるん,fire_water,MZR,60,2896,6645,2,1ターンの間、風属性の敵に対する味方全員の攻撃力を170%増加させる,counteraction,72,0.4653,0.3585,0.9722,1,1,0.0954,0.8936,0.1263,0,0.2083,0.9058,0.016237
8,12,53,6,em-a11a3441fd8e,レンネルアルケニー,fire_wind,MZR,43,2896,3919,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5486,0.437,1,1,1,0.1098,0.8954,0.1519,0.5833,0,0.9034,0.017275
9,51,44,19,em-0984e8e9ee06,加賀のカブキ者,all,MZR,60,4430,6816,2,1ターンの間、自身の攻撃力を350%増加させる,counteraction,72,0.4444,0.3373,1,1,1,0.0783,0.8728,0.1079,0,0.1389,0.901,0.014049
10,52,54,20,em-02bbd3e33593,飛んだ！イスタン大王,wind,ZR,35,3408,5793,3,水属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.4306,0.3256,0,0.5833,1,0.0654,0.8782,0.0931,0,0,0.9578,0.013782
11,53,55,33,em-5d34c0af44dd,白兎神★ばうあー,fire,MZR,72,3878,5487,3,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4375,0.3263,0,0.5833,1,0.0678,0.877,0.0967,0,0,0.8961,0.01252
12,54,40,9,em-b54ea6cda2a4,塚井さん,fire,CR,38,3817,2999,2,3ターンの間、自身の攻撃力を80%増加させる,counteraction,72,0.5347,0.4245,1,1,1,0.1071,0.8954,0.1481,0,0.1944,0.9836,0.016385
13,35,56,18,em-1f563ca1152b,キューバのラムちゃん,wind,ZR,47,4703,4703,2,風属性の味方全員のHPを90%回復する,advantage_creation,72,0.4861,0.3782,1,1,1,0.0717,0.9013,0.1016,0.2639,0,0.9537,0.01411
14,55,57,36,em-010ca8278422,伊賀NINJA!,fire,MZR,42,1704,5112,3,味方全員のスキルカウントを1減少させる,ignored,72,0.4097,0.3047,0,0.5139,1,0.0785,0.8714,0.1078,0,0,0.8887,0.011692
15,5,58,15,em-454ebee4a0cd,3人はフォニピュア,all,MZR,60,4941,3578,2,1ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.4931,0.3914,1,1,1,0.1026,0.9138,0.1385,0.6528,0,0.8862,0.015355
16,56,59,46,em-a9f11e917d08,さふらんボルギーニャ,wind,MZR,40,5163,3970,3,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4375,0.335,0,0.5972,1,0.0759,0.8856,0.1039,0,0,0.8838,0.010981
17,18,60,23,em-4eda1d55d2fb,ガッサと5人の小ｷﾉｺ,wind,MZR,60,5680,4089,2,死亡している水属性の味方全員を15%のHPで蘇らせる,advantage_creation,72,0.5556,0.4484,0.75,1,1,0.101,0.8929,0.1417,0.4722,0,0.8812,0.013308
18,57,23,5,em-d138d4e46038,きぬたン,water_wind,ZR,48,3067,4771,2,8ターンの間、味方全員の攻撃力を18%増加させる,counteraction,72,0.4514,0.3485,1,1,1,0.0857,0.8831,0.1163,0,0.2917,0.9466,0.017427
19,8,61,11,em-62994b487456,浪漫歌人♪晶子さん,fire,CR,25,3059,3059,2,死亡している風属性の味方全員を15%のHPで蘇らせる,advantage_creation,72,0.5278,0.4218,0.9444,1,1,0.1003,0.9084,0.14,0.6111,0,0.9793,0.015947
20,58,27,13,em-b343077dd75f,塚井さんは4人乗り,fire,ZR,38,4294,3374,2,3ターンの間、自身の攻撃力を90%増加させる,counteraction,72,0.4931,0.3826,1,1,1,0.0957,0.894,0.1326,0,0.2778,0.9437,0.015468
21,19,62,39,em-b127f99ae530,キラー・ｻﾞ・ｷﾗｰ,fire_water,MZR,55,5964,3408,2,1ターンの間、味方全員に風属性の敵からのダメージを72%軽減するシールドを与える,advantage_creation,72,0.5139,0.406,0.9444,1,1,0.0856,0.9003,0.1213,0.4722,0,0.8711,0.011424
22,31,63,84,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,72,0.4375,0.3314,1,1,1,0.0869,0.8873,0.12,0.2917,0,0.3582,0.00544
23,40,64,48,em-aae4f48cb489,もん親方,fire,ZR,28,3748,3748,2,1ターンの間、火属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4792,0.3722,1,1,1,0.0863,0.8928,0.1194,0.1944,0,0.9393,0.010522
24,59,65,62,em-f69cec08bbe4,魔女っ魚☆メルルン,wind,MZR,41,3834,4345,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4236,0.3198,0,1,1,0.064,0.87,0.0925,0,0,0.8633,0.0088
25,60,6,3,em-ad084af57188,魔法使い らくがーる,fire,ZR,38,4601,3663,2,3ターンの間、風属性の味方全員の攻撃力を70%増加させる,counteraction,72,0.4861,0.38,0.9722,1,1,0.0801,0.9041,0.1151,0,0.5139,0.9363,0.019266
26,14,66,22,em-bb2bd26d4796,のり男の浪漫,water_wind,ZR,36,3098,2695,2,2ターンの間、火属性の攻撃を自身に集中させる(75%カット),advantage_creation,72,0.5139,0.4043,1,1,1,0.0986,0.8812,0.1353,0.5278,0,0.9348,0.013388
27,61,43,47,em-712bee050113,ターヌムンゴネキ,fire,MZR,35,4089,4089,2,6ターンの間、自身の攻撃力を65%増加させる,counteraction,72,0.4653,0.3585,1,1,1,0.0771,0.883,0.1081,0,0.1667,0.8554,0.010974
28,62,32,37,em-3c2628783368,すまぁとヤスマサニキ,fire,MZR,50,4260,5623,2,2ターンの間、水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4861,0.3748,0.7361,1,1,0.0933,0.8769,0.1306,0,0.2222,0.8527,0.01167
29,9,67,40,em-95694ab0605a,超★メジェド様,all,MZR,44,2300,3432,2,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,72,0.4792,0.3705,1,1,1,0.0942,0.8873,0.1304,0.6111,0,0.8501,0.011413
30,63,21,27,em-e442a06775e7,祭りだ☆富姫,wind,MZR,40,3067,5453,2,3ターンの間、風属性の敵に対する自身の攻撃力を133%増加させる,counteraction,72,0.4306,0.3256,0.9306,1,1,0.0641,0.8809,0.0907,0,0.3056,0.8474,0.012914
31,64,16,29,em-1749aff71419,ミシャグジさまさま,water_wind,MZR,60,6986,3578,2,1ターンの間、火属性の敵に対する味方全員の攻撃力を170%増加させる,counteraction,72,0.4653,0.3568,1,1,1,0.1092,0.883,0.143,0,0.3611,0.8447,0.012814
32,65,15,25,em-8038935d7100,竜宮の翁,fire,MZR,38,4771,3748,2,3ターンの間、自身の攻撃力を100%増加させる,counteraction,72,0.4514,0.3467,1,1,1,0.0874,0.9035,0.1206,0,0.375,0.8419,0.013169
33,32,68,55,em-1eb5e932843b,ダンブッラの蘭,fire_water,ZR,38,5112,3578,2,1ターンの間、風属性の味方全員にダメージを70%軽減するシールドを与える,advantage_creation,72,0.4722,0.3699,0.9583,1,1,0.0762,0.9038,0.1083,0.2917,0,0.9241,0.009541
34,24,24,32,em-192a5247d83c,マサムネーダー,wind,MZR,32,3919,5112,2,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.4306,0.3204,0.9722,1,1,0.0967,0.8665,0.1313,0.3889,0.2917,0.8364,0.01272
35,22,69,64,em-47c29240fd33,大晦日のネギそば給仕少女,water_wind,MZR,40,3834,3834,2,2ターンの間、攻撃を自身に集中させる(60%カット),advantage_creation,72,0.4514,0.3467,1,1,1,0.0734,0.8999,0.102,0.4167,0,0.8336,0.008253
36,66,29,45,em-4206205a0bb1,リュウ・ツカイ,fire,MZR,60,5708,4515,2,3ターンの間、自身の攻撃力を130%増加させる,counteraction,72,0.4306,0.3221,1,1,1,0.085,0.8798,0.117,0,0.25,0.8308,0.011006
37,7,70,28,em-4ea698949c11,侵略成功!?イカ翁,fire_water,N,20,1131,1272,2,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5347,0.428,0.9722,1,1,0.1121,0.921,0.1531,0.6389,0,0.9925,0.012843
38,28,10,14,em-3b481c9796d0,糸巻万太朗,wind,ZR,38,5623,4260,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,72,0.4931,0.3878,0.7778,1,1,0.0839,0.9016,0.1191,0.3472,0.4444,0.9162,0.01537
39,67,17,26,em-16f5c5743e68,駆けろわだっしー,wind,ZR,42,1559,4968,2,2ターンの間、自身の攻撃力を155%増加させる,counteraction,72,0.4028,0.3009,1,1,1,0.0809,0.8977,0.1077,0,0.3611,0.9146,0.013027
