総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,15,35,4,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5417,0.4342,1,1,1,0.187,0.889,0.2349,0.5,0,0.92,0.021205
2,20,36,52,em-33880cee5e60,三貴子ツクヨミ,water_wind,伝,75,10735,4686,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5486,0.4404,1,1,1,0.1736,0.8947,0.2202,0.4444,0,0.3981,0.008623
3,58,7,1,em-c46238c7c677,ケラ,fire,ZR,70,3067,7157,3,2ターンの間、火属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.4792,0.3758,1,1,1,0.1227,0.8906,0.1572,0,0.4028,0.9673,0.024038
4,4,37,3,em-32ef1535a66a,ハバキたん,fire_wind,MZR,60,6816,4260,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5486,0.4404,1,1,1,0.1876,0.879,0.2377,0.7639,0,0.9129,0.021469
5,59,19,12,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.4931,0.3843,1,1,1,0.1426,0.8743,0.1892,0,0.2778,0.9106,0.018553
6,60,20,11,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.4861,0.3854,1,1,1,0.1161,0.8782,0.1478,0,0.2778,0.9082,0.018676
7,13,38,13,em-f7f78d464e92,ウミウサーヌ,all,MZR,60,3408,4601,3,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5347,0.428,1,1,1,0.1738,0.8877,0.2199,0.5139,0,0.9058,0.017665
8,61,13,10,em-276d7f996bbe,竜也エボリューション,fire,MZR,49,2044,6305,3,2ターンの間、自身の攻撃力を333%増加させる,counteraction,72,0.4931,0.3896,1,1,1,0.1337,0.8738,0.1726,0,0.3056,0.9034,0.018725
9,5,39,2,em-7652802e8fc0,郷大先生,wind,CR,19,2737,2415,3,2ターンの間、味方全員に火属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5556,0.4502,0.9861,1,1,0.1843,0.9005,0.2297,0.6944,0,0.9854,0.022683
10,62,27,23,em-30058093183f,ダイソナールの竜也,wind,MZR,48,2044,7497,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.4444,0.3356,1,1,1,0.1168,0.8611,0.1537,0,0.1944,0.8986,0.015262
11,6,40,14,em-54cb13a72721,不思議の海のモヅルン,fire_water,MZR,60,6475,4941,3,1ターンの間、風属性の攻撃を自身に集中させる(92%カット),advantage_creation,72,0.5208,0.4121,0.9444,1,1,0.1489,0.853,0.1944,0.6944,0,0.8961,0.017278
12,63,6,9,em-5f311c45014a,パーントゥ大先生,water_wind,MZR,37,2409,4819,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.4931,0.3843,1,1,1,0.1696,0.8973,0.203,0,0.4167,0.8937,0.018947
13,22,41,19,em-40350463a9fa,ハンドさんは泳がない,fire,MZR,27,2044,3578,3,2ターンの間、味方全員にダメージを56%軽減するシールドを与える,advantage_creation,72,0.5208,0.4104,1,1,1,0.1584,0.8698,0.2044,0.4306,0,0.8912,0.015876
14,64,21,17,em-6fd11d4d3308,超天狗くまのたん,fire,ZR,35,1704,7497,3,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.4167,0.3087,1,1,1,0.1253,0.8512,0.1556,0,0.2639,0.9523,0.016101
15,65,2,6,em-f33de53ee597,遊無給(ニート)な小町,all,MZR,100,7327,5623,3,1ターンの間、味方全員の攻撃力を200%増加させる,counteraction,72,0.4583,0.3508,1,1,1,0.1154,0.876,0.1519,0,0.5417,0.8862,0.019516
16,29,42,25,em-b17b3174de7d,ネギtheフィクサー,all,ZR,45,2405,5135,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4722,0.3611,1,1,1,0.1493,0.8437,0.1916,0.3472,0,0.9494,0.01442
17,25,43,20,em-7e4426102b17,タンジャンじゃん,fire,CR,22,3139,3139,3,死亡している風属性の味方全員を100%のHPで蘇らせる,advantage_creation,72,0.5139,0.4096,0.9861,1,1,0.1308,0.8989,0.1658,0.3889,0,0.9806,0.015711
18,66,44,32,em-d2350f280cb8,伊賀NINJA!,wind,ZR,40,1704,5112,3,味方全員のスキルカウントを1減少させる,ignored,72,0.4583,0.3526,0,1,1,0.1144,0.8618,0.1505,0,0,0.9466,0.012004
19,67,8,8,em-1d6b42059506,レーティッシュ凛子,water_wind,ZR,35,5623,3229,3,2ターンの間、火属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,72,0.5069,0.3948,0.9722,1,1,0.1383,0.8931,0.1826,0,0.4028,0.9451,0.018969
20,68,14,16,em-98730869df6a,朱染めの夏炎・朱雀,fire,MZR,70,5282,6475,3,2ターンの間、風属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,72,0.4375,0.3297,0.8889,1,1,0.1482,0.8908,0.1862,0,0.3056,0.8736,0.016628
21,27,45,21,em-2def672b1533,バターリャ後悔王子,fire,CR,30,3213,3213,3,2ターンの間、味方全員に水属性の敵からのダメージを85%軽減するシールドを与える,advantage_creation,72,0.5486,0.4404,0.8194,1,1,0.1714,0.8804,0.2191,0.3611,0,0.9781,0.015534
22,1,46,24,em-eec45136fb23,鋼の肝臓を持つ童子,wind,MZR,60,1704,7497,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.6458,0.552,0.8194,0.75,1,0.1983,0.9306,0.2523,0.875,0,0.8685,0.015238
23,16,47,28,em-eb8dcb3ecb46,ヨーコ須賀パイセン,fire_water,ZR,45,5964,3237,3,1ターンの間、火属性の攻撃を自身に集中させる(85%カット),advantage_creation,72,0.4931,0.3826,1,1,1,0.1642,0.8685,0.209,0.5,0,0.9393,0.013174
24,2,48,75,em-ef36b9b34984,外道丸☆酒呑童子,wind,伝,88,8179,7668,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.6458,0.5462,0.8889,0.6667,1,0.2003,0.9336,0.2562,0.8194,0,0.354,0.005938
25,10,49,81,em-748c1a866dbc,Hey Yeah 清盛,fire_wind,伝,75,11417,2896,3,1ターンの間、攻撃を自身に集中させる(77%カット),advantage_creation,72,0.5,0.3903,1,1,1,0.162,0.8658,0.198,0.5556,0,0.3519,0.005392
26,69,4,15,em-32dd2642183e,ハイパーハンギョジン,fire,MZR,60,5889,3996,3,2ターンの間、味方全員の攻撃力を78%増加させる,counteraction,72,0.4583,0.3581,1,1,1,0.1052,0.8849,0.1342,0,0.4861,0.8581,0.016881
27,70,10,18,em-4c7896c435d3,宮司の尊氏公,wind,MZR,48,2556,3036,3,2ターンの間、自身の攻撃力を800%増加させる,counteraction,72,0.4792,0.374,1,1,1,0.1216,0.8855,0.1569,0,0.3889,0.8554,0.015946
28,19,50,22,em-7380c7ba233b,大崎どんと先輩,wind,ZR,37,4771,3408,3,2ターンの間、風属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.4653,0.3585,1,1,1,0.1123,0.8757,0.1455,0.4583,0,0.9318,0.015354
29,71,1,7,em-2a550653f0a8,時のプラズマ,wind,CR,15,1610,2737,3,1ターンの間、味方全員の攻撃力を150%増加させる,counteraction,72,0.4931,0.3878,1,1,1,0.1117,0.8922,0.1453,0,0.6806,0.973,0.019084
30,72,3,5,em-93a9275d427c,肉食ドゥブロさん,fire_water,ZR,32,5106,3404,3,3ターンの間、火属性の敵に対する味方全員の攻撃力を100%増加させる,counteraction,72,0.4861,0.3818,0.9444,1,1,0.1065,0.9007,0.1441,0,0.5278,0.9288,0.019722
31,73,28,29,em-ea000314e767,ＫＲ２ジョー少佐,fire,R,13,921,2476,3,2ターンの間、風属性の敵に対する自身の攻撃力を500%増加させる,counteraction,72,0.5069,0.4035,0.9306,1,1,0.1425,0.8864,0.184,0,0.1944,0.9898,0.012561
32,74,51,96,em-05c5072dc080,橘の元祖☆みっちー,water_wind,伝,75,9798,4515,4,味方全員のスキルカウントを2減少させる,ignored,72,0.4375,0.3332,0,0.6667,1,0.0954,0.8572,0.1277,0,0,0.3367,0.003159
33,51,52,57,em-ae8585ed525d,一服のうっぴー,fire,MZR,46,6475,3408,3,自身のHPを70%回復する,advantage_creation,72,0.4653,0.3568,1,1,1,0.1255,0.8359,0.163,0.125,0,0.8392,0.008159
34,75,17,27,em-08c36f307e1c,3年ε組！エレナ先生,fire,ZR,38,4430,4260,3,2ターンの間、風属性の味方全員の攻撃力を150%増加させる,counteraction,72,0.4722,0.3717,0.8472,1,1,0.1207,0.8927,0.1532,0,0.2917,0.9226,0.013802
35,32,53,30,em-e62b9e33c2aa,たけしマンＺ,wind,CR,24,2576,2415,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.4722,0.3645,1,1,1,0.1534,0.8652,0.192,0.2917,0,0.969,0.012548
36,33,54,37,em-dff6ba115611,トゥーさん,fire,ZR,44,3067,3067,3,死亡している風属性の味方全員を40%のHPで蘇らせる,advantage_creation,72,0.4792,0.374,0.9306,1,1,0.1411,0.8957,0.1798,0.2778,0,0.9194,0.010178
37,41,55,55,em-bbda291d459c,漆黒及び純白のポワン,all,MZR,20,1704,2896,3,1ターンの間、攻撃を自身に集中させる(90%カット),advantage_creation,72,0.4653,0.3603,1,1,1,0.1425,0.8557,0.1796,0.2361,0,0.828,0.008299
38,42,56,61,em-f9383e2e4919,ユハンヌスのサウナー,water_wind,MZR,42,5231,3067,3,1ターンの間、水属性の味方全員にダメージを78%軽減するシールドを与える,advantage_creation,72,0.4514,0.3432,1,1,1,0.1233,0.8689,0.1614,0.2361,0,0.8252,0.007887
39,30,57,40,em-9ffce070b31f,レモなんとかさん,fire,ZR,40,5793,2215,3,死亡している風属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.4792,0.374,0.9306,1,1,0.1259,0.8919,0.1616,0.3472,0,0.9146,0.009559
40,7,58,33,em-6c2ea8631e0d,深海美少年モヅルン,fire_water,MZR,37,5964,2385,3,2ターンの間、風属性の攻撃を自身に集中させる(85%カット),advantage_creation,72,0.4792,0.3688,0.9028,1,1,0.1676,0.8582,0.2047,0.5972,0,0.8195,0.011348
41,76,59,73,em-1c55e9acc3aa,水戸Come On!,wind,MZR,32,3493,3237,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.4375,0.3297,0,0.7361,1,0.1095,0.8342,0.1437,0,0,0.8166,0.006179
42,26,60,53,em-419c23e0ec81,新生☆ＢＴ５!!,fire_water,ZR,35,3287,3615,3,1ターンの間、味方全員に風属性の敵からのダメージを80%軽減するシールドを与える,advantage_creation,72,0.4444,0.3427,0.9167,1,1,0.1186,0.859,0.152,0.3889,0,0.9096,0.008568
43,35,61,36,em-b041a6f6cf00,テヅルモヅルン,fire_water,ZR,37,5367,2147,3,2ターンの間、風属性の攻撃を自身に集中させる(82%カット),advantage_creation,72,0.4792,0.3722,0.9167,1,1,0.1318,0.8535,0.1696,0.2639,0,0.908,0.010291
44,38,62,63,em-4533a7697d48,謀反人ミッツ,fire_water,MZR,60,6645,4430,3,2ターンの間、水属性の味方全員にダメージを67%軽減するシールドを与える,advantage_creation,72,0.3889,0.2859,1,1,1,0.1134,0.8333,0.1438,0.25,0,0.8077,0.007191
45,50,63,68,em-845e49247e45,ウサポワン海人,all,ZR,20,1533,2607,3,1ターンの間、攻撃を自身に集中させる(88%カット),advantage_creation,72,0.4375,0.328,1,1,1,0.1349,0.8422,0.17,0.1389,0,0.9046,0.006799
46,77,23,35,em-9ec6297ea6ca,バスてとにゃん,fire_wind,MZR,38,4260,4771,3,2ターンの間、水属性の味方全員の攻撃力を250%増加させる,counteraction,72,0.4861,0.3818,0.625,1,1,0.1326,0.8754,0.1694,0,0.25,0.8017,0.010358
47,39,64,64,em-d368809aa822,ﾜﾙﾌﾟﾙｷﾞｽなメル子様,water_wind,ZR,39,6560,3152,3,1ターンの間、火属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.4236,0.318,0.9722,1,1,0.1019,0.8574,0.1336,0.25,0,0.9012,0.007171
