総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,1,39,43,em-9445cdb23342,ハビリスさん,wind,伝,94,10319,5207,0,自身のHPを56%回復する,advantage_creation,72,0.625,0.5193,1,1,1,0.0983,0.9522,0.14,0.9306,0,0.4,0.010522
2,38,40,56,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5278,0.42,0,0,1,0.0822,0.9444,0.1175,0,0,0.3981,0.008296
3,39,41,58,em-05c5072dc080,橘の元祖☆みっちー,water_wind,伝,75,9798,4515,4,味方全員のスキルカウントを2減少させる,ignored,72,0.5139,0.4026,0,0,1,0.0828,0.9372,0.1168,0,0,0.3962,0.008021
4,40,42,10,em-e394b3795363,伝説の少女キャンディ,fire_wind,MZR,50,5507,5507,7,味方全員のスキルカウントを5減少させる,ignored,72,0.4583,0.3562,0,0,1,0.0622,0.9306,0.0897,0,0,0.9129,0.017915
5,41,43,15,em-39a2f0d8ec72,ロードスのエルフ騎士,fire,MZR,44,4430,5623,6,味方全員のスキルカウントを4減少させる,ignored,72,0.4583,0.3508,0,0,1,0.0611,0.9233,0.0883,0,0,0.9106,0.017374
6,42,44,16,em-3e2d46063b3e,なっとくん様,all,MZR,70,8026,4618,1,リーダーのスキルカウントを1減少させる,ignored,72,0.4653,0.3568,0,0,1,0.0778,0.9328,0.1097,0,0,0.9082,0.017022
7,43,45,19,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.4236,0.3163,0,0,1,0.0572,0.9289,0.0821,0,0,0.9058,0.016414
8,19,46,12,em-ccfeb40e6439,更にThe★Youなリバ子,all,MZR,50,1509,5770,0,味方全員のHPを22%回復する,advantage_creation,72,0.4514,0.3432,1,1,1,0.065,0.9228,0.0943,0.3611,0,0.9034,0.017827
9,44,47,18,em-215080a7a05b,?????,fire,ZR,39,4924,4413,4,風属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4514,0.3449,0,0,1,0.0639,0.9183,0.0902,0,0,0.9592,0.016608
10,45,48,20,em-f647c6633f95,爆誕！さくどん,wind,ZR,42,3408,4260,7,敵全員の攻撃カウントを3増加させる,ignored,72,0.4514,0.3449,0,0,1,0.0572,0.9144,0.0822,0,0,0.9578,0.016161
11,18,49,8,em-f2a813466bbe,The★Youなリバ子,all,MZR,50,5770,3113,0,自身のHPを77%回復する,advantage_creation,72,0.5069,0.3999,1,1,1,0.0711,0.9444,0.1033,0.375,0,0.8961,0.01801
12,5,50,11,em-0784bb7beecf,ダリア・宮子・9,water_wind,MZR,42,4771,4089,0,味方全員のHPを25%回復する,advantage_creation,72,0.4792,0.3705,1,1,1,0.065,0.9322,0.0953,0.625,0,0.8937,0.017891
13,46,51,25,em-27802083d7f5,チュニスさん,fire_wind,MZR,50,5964,3919,4,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.4583,0.3491,0,0,1,0.0628,0.9211,0.0911,0,0,0.8912,0.014111
14,47,52,24,em-e15fbf6ecd0c,シャーロック&エッジュ,fire_wind,ZR,41,4260,5112,2,水属性の味方全員のスキルカウントを1減少させる,ignored,72,0.4167,0.3105,0,0,1,0.0611,0.9217,0.0863,0,0,0.9523,0.014265
15,48,53,31,em-ffde6d61f228,有頂天☆安倍晴明,fire_wind,MZR,45,3936,4771,5,火属性の味方全員のスキルカウントを3減少させる,ignored,72,0.4097,0.303,0,0,1,0.0539,0.9206,0.0792,0,0,0.8862,0.012976
16,49,54,26,em-039b9996f6f0,おろろセット先輩,fire,ZR,45,1363,5623,5,火属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.3819,0.2767,0,0,1,0.0494,0.9056,0.0711,0,0,0.9494,0.014101
17,50,3,3,em-52f6158a170b,まろやかマロカ先輩,wind,MZR,55,7668,3919,0,1ターンの間、水属性の敵に対する味方全員の攻撃力を50%増加させる,counteraction,72,0.5069,0.3982,0.8472,1,1,0.075,0.9383,0.1083,0,0.8333,0.8812,0.021423
18,51,13,7,em-bd7b9f8f305f,レドニツェ嬢,fire,MZR,36,6816,2556,0,1ターンの間、風属性の敵に対する自身の攻撃力を160%増加させる,counteraction,72,0.4931,0.3826,0.9861,1,1,0.0683,0.935,0.0988,0,0.4583,0.8787,0.018231
