総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,4,41,56,em-ef36b9b34984,外道丸☆酒呑童子,wind,伝,88,8179,7668,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5764,0.4782,0.9861,1,1,0.2379,0.8916,0.2696,0.5417,0,0.4,0.009021
2,25,42,1,em-e73e837049b5,ｿﾞﾝﾋﾞｶﾞｰﾙ･ガブリン,fire,ZR,28,1366,3834,4,死亡している火属性の味方全員を20%のHPで蘇らせる,advantage_creation,72,0.5625,0.4657,1,1,1,0.2047,0.9082,0.2408,0.3333,0,0.9687,0.020689
3,14,43,4,em-9372502bc6a4,餞のガブリン,fire,MZR,42,1913,5367,4,死亡している火属性の味方全員を40%のHPで蘇らせる,advantage_creation,72,0.5069,0.3999,0.9722,1,1,0.2118,0.8615,0.2462,0.4167,0,0.9153,0.019003
4,57,13,58,em-4c03ad40dce9,源のゴライコー,all,伝,75,7923,6390,4,3ターンの間、自身の攻撃力を500%増加させる,counteraction,72,0.4792,0.3795,1,1,1,0.1226,0.8404,0.1587,0,0.1944,0.3943,0.008835
5,34,44,5,em-7f4209b23c36,狐狗狸コックス,wind,CR,15,805,4025,4,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.5069,0.4017,1,1,1,0.1752,0.8771,0.2105,0.2361,0,0.9877,0.018495
6,20,45,75,em-c25db2f5b4ff,メルヘン☆グリ子,fire_wind,伝,80,9202,3748,4,1ターンの間、味方全員にダメージを80%軽減するシールドを与える,advantage_creation,72,0.5069,0.3964,1,1,1,0.18,0.7978,0.224,0.3611,0,0.3904,0.007182
7,41,46,7,em-ad82a61bcc2a,ｺﾄﾖﾛ!巳ーちゃん様,all,MZR,55,6901,3451,4,2ターンの間、味方全員にダメージを66%軽減するシールドを与える,advantage_creation,72,0.4861,0.3836,1,1,1,0.1817,0.8574,0.217,0.1806,0,0.9058,0.017296
8,58,35,14,em-e0dcffe4d5d0,大魔神！せいタン降臨,fire,ZR,44,2044,6305,4,3ターンの間、火属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.4306,0.333,1,1,1,0.117,0.8096,0.1448,0,0.0833,0.9606,0.015211
9,8,47,8,em-c89260e1ef3b,曲芸師・ブンブク,fire,MZR,60,6305,2996,4,死亡している味方全員を10%のHPで蘇らせる,advantage_creation,72,0.5069,0.4035,0.9722,1,1,0.2248,0.8697,0.2526,0.4583,0,0.901,0.016902
10,59,21,6,em-a30066999e70,降臨！天草トッキー,wind,ZR,40,4260,5964,4,1ターンの間、風属性の味方全員の攻撃力を200%増加させる,counteraction,72,0.4375,0.3369,1,1,1,0.1361,0.8044,0.1632,0,0.1528,0.9578,0.017806
11,17,48,9,em-832edc9513ca,Ｈ・Ｆ・ウーマン,fire,MZR,45,6305,3748,4,1ターンの間、攻撃を自身に集中させる(88%カット),advantage_creation,72,0.4792,0.3795,1,1,1,0.1796,0.8571,0.209,0.4028,0,0.8961,0.016231
12,60,39,13,em-d295de1e4086,海の日シスターズ♪,fire_water,ZR,40,3823,4657,4,3ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.4653,0.3621,1,1,1,0.1409,0.8236,0.1783,0,0.0556,0.9551,0.015511
13,46,49,20,em-31da7ca7be23,安倍晴明,wind,ZR,40,3919,4566,4,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4653,0.3658,0.9722,1,1,0.1144,0.8573,0.1458,0.1528,0,0.9537,0.014358
14,61,40,25,em-7941e8376c00,堕楽・ぴよボロス,fire,ZR,46,756,7572,4,5ターンの間、自身の攻撃力を120%増加させる,counteraction,72,0.3889,0.2896,1,1,1,0.1007,0.7642,0.1286,0,0.0417,0.9523,0.013684
15,62,22,10,em-623023f3cb8c,嫁劇！くーにゃん,wind,MZR,50,2556,6816,4,2ターンの間、風属性の味方全員の攻撃力を160%増加させる,counteraction,72,0.3958,0.2952,1,1,1,0.1292,0.7771,0.156,0,0.1528,0.8862,0.016028
16,39,50,21,em-d74e6be8b4b9,クビキリギス,fire,ZR,40,3800,3544,4,2ターンの間、自身にダメージを90%軽減するシールドを与える,advantage_creation,72,0.4653,0.3639,1,1,1,0.1571,0.8183,0.1913,0.1944,0,0.9494,0.014285
17,48,51,35,em-cdd7690ef318,京都コーラマン,fire_water,MZR,59,5959,2800,4,1ターンの間、自身にダメージを96%軽減するシールドを与える,advantage_creation,72,0.4722,0.368,1,1,1,0.1755,0.8474,0.2078,0.1389,0,0.8812,0.011834
18,32,52,24,em-ff5428a9ceca,アブラムシ,wind,ZR,30,5112,3408,4,死亡している風属性の味方全員を25%のHPで蘇らせる,advantage_creation,72,0.4653,0.3639,0.9722,1,1,0.1605,0.8455,0.1916,0.25,0,0.9466,0.013985
19,63,53,41,em-39a2f0d8ec72,ロードスのエルフ騎士,fire,MZR,44,4430,5623,6,味方全員のスキルカウントを4減少させる,ignored,72,0.4097,0.3141,0,0.4306,1,0.1144,0.7765,0.136,0,0,0.8762,0.010445
20,29,54,23,em-b8c4235090fa,バビるわバビル君。,fire,MZR,39,5367,3441,4,3ターンの間、味方全員にダメージを55%軽減するシールドを与える,advantage_creation,72,0.4444,0.3427,1,1,1,0.1388,0.7889,0.1694,0.2639,0,0.8736,0.013993
21,3,55,18,em-1ad78d7d3c2f,狐仮面,fire,MZR,22,2215,1789,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4861,0.38,0.9861,1,1,0.2159,0.8434,0.2438,0.5556,0,0.8711,0.01467
22,64,36,33,em-13eb68eee59d,マーサイ兄さん,wind,ZR,34,4260,3834,4,3ターンの間、風属性の味方全員の攻撃力を80%増加させる,counteraction,72,0.4306,0.333,1,1,1,0.1368,0.837,0.1635,0,0.0833,0.9408,0.012186
23,65,2,3,em-84d3175a9388,コン勝神☆くー様,fire,MZR,48,3809,7024,4,3ターンの間、火属性の味方全員の攻撃力を130%増加させる,counteraction,72,0.3472,0.253,1,1,1,0.0949,0.7836,0.1156,0,0.3889,0.8659,0.019398
24,9,56,17,em-549e080062a7,ぶんぶくん,fire,CR,22,1550,895,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4931,0.3914,1,1,1,0.1876,0.8514,0.2159,0.4583,0,0.9762,0.014968
25,12,57,29,em-955edfecd83b,天晴！ぶんぶくん,fire,ZR,22,1883,1162,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,72,0.4861,0.3892,0.9861,1,1,0.1736,0.8668,0.1981,0.4306,0,0.9363,0.013065
26,66,1,2,em-14d31235a3f8,かっちゃんのBIG強飯,fire_wind,ZR,48,3067,4601,4,2ターンの間、味方全員の攻撃力を120%増加させる,counteraction,72,0.4028,0.3066,1,1,1,0.1002,0.8029,0.1299,0,0.5833,0.9348,0.020658
27,27,58,32,em-3e1bbfb34a76,芳一大師匠,fire,N,14,1128,1269,4,死亡している火属性の味方全員を20%のHPで蘇らせる,advantage_creation,72,0.4722,0.3662,1,1,1,0.2106,0.8453,0.2402,0.3056,0,0.9948,0.012418
28,18,59,34,em-a5d6506eec58,瓜だね女中,fire,CR,15,3220,1610,4,味方全員のHPを120%回復する,advantage_creation,72,0.4653,0.3621,1,1,1,0.1776,0.8396,0.2093,0.375,0,0.9736,0.012095
29,42,60,52,em-9898cb7ba23e,富士さんは魔女,wind,MZR,45,5112,4260,4,死亡している風属性の味方全員を10%のHPで蘇らせる,advantage_creation,72,0.4028,0.299,0.9444,1,1,0.1762,0.8207,0.2039,0.1806,0,0.8501,0.009153
30,28,61,48,em-e6110f879f18,ユーコ隊,all,MZR,24,3408,2044,4,死亡している風属性の味方全員を20%のHPで蘇らせる,advantage_creation,72,0.4514,0.3467,0.9722,1,1,0.1495,0.8397,0.1816,0.2917,0,0.8474,0.0098
31,67,23,27,em-94283a1459c4,充実☆エンジェる道！,wind,R,15,1610,1914,4,1ターンの間、風属性の味方全員の攻撃力を120%増加させる,counteraction,72,0.4375,0.3388,1,1,1,0.1202,0.8081,0.1499,0,0.1528,0.9898,0.013192
32,15,62,91,em-962f1faafed7,三貴子アマテラス,fire_water,伝,75,10309,5112,5,死亡している味方全員を20%のHPで蘇らせる,advantage_creation,72,0.5694,0.4682,0.8611,0.7639,1,0.2402,0.862,0.2752,0.4167,0,0.3367,0.004216
