総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,43,49,5,em-f47697209ae1,メルっ子☆メルルン,wind,MZR,60,4856,5538,2,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.6111,0.51,0,0,1,0.0689,0.9617,0.1012,0,0,0.92,0.018298
2,44,50,63,em-22f9d46fe6f4,ウサウサ八幡,water_wind,伝,88,10872,5964,6,火属性の味方全員のスキルカウントを2減少させる,ignored,72,0.5903,0.4871,0,0,1,0.0806,0.9556,0.1171,0,0,0.3981,0.007419
3,2,51,52,em-9445cdb23342,ハビリスさん,wind,伝,94,10319,5207,0,自身のHPを56%回復する,advantage_creation,72,0.625,0.5229,1,1,1,0.0989,0.9561,0.1421,1.0556,0,0.3962,0.009214
4,45,52,8,em-7c0ef69518eb,有砂小町２ＰＣ,fire,ZR,40,5112,5112,4,敵全員の攻撃カウントを1増加させる,ignored,72,0.6042,0.4999,0,0,1,0.075,0.9578,0.11,0,0,0.966,0.017218
5,46,53,71,em-4a7831bec582,春の音連れ,wind,伝,66,10906,3748,6,味方全員のスキルカウントを4減少させる,ignored,72,0.6458,0.5443,0,0,1,0.0856,0.9556,0.1262,0,0,0.3924,0.006741
6,1,10,1,em-2e6dfffcc947,グレート三重子ちゃん,fire,ZR,50,4473,4473,0,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.6528,0.549,0.9861,1,1,0.0967,0.9617,0.1396,1.1806,0.4306,0.9633,0.027887
7,47,54,13,em-02bbd3e33593,飛んだ！イスタン大王,wind,ZR,35,3408,5793,3,水属性の敵全員の攻撃カウントを2増加させる,ignored,72,0.5694,0.4627,0,0,1,0.085,0.9528,0.1227,0,0,0.9619,0.0158
8,48,55,15,em-9a400a6535d5,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精,wind,ZR,44,5054,5006,4,火属性の味方全員のスキルカウントを3減少させる,ignored,72,0.5764,0.4744,0,0,1,0.0739,0.9567,0.1081,0,0,0.9606,0.015557
9,49,56,23,em-70a9a07ea8d9,うさ☆八幡さま,water_wind,MZR,60,5964,5964,6,火属性の敵全員の攻撃カウントを3増加させる,ignored,72,0.5278,0.42,0,0,1,0.0894,0.9544,0.1282,0,0,0.901,0.014089
10,50,57,21,em-814b464a2192,ナナホシ,fire,ZR,50,5044,5044,3,味方全員のスキルカウントを1減少させる,ignored,72,0.5486,0.4404,0,0,1,0.0739,0.9628,0.1082,0,0,0.9578,0.014462
