総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
1,12,35,4,em-de36aab296aa,月下皇帝ランたん様,fire_water,ZR,50,3150,5367,3,死亡している風属性の味方全員を50%のHPで蘇らせる,advantage_creation,72,0.625,0.5193,0.9583,1,1,0.1843,0.9321,0.2426,0.5833,0,0.97,0.021097
2,28,36,5,em-b17b3174de7d,ネギtheフィクサー,all,ZR,45,2405,5135,3,2ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.6111,0.5081,1,1,1,0.162,0.9081,0.2117,0.375,0,0.9687,0.020764
3,7,37,2,em-11cceded3ad2,創造主・アヌンナキ,water_wind,MZR,70,4260,5964,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.5764,0.4691,1,1,1,0.1668,0.8897,0.2187,0.6528,0,0.9153,0.02138
4,59,27,10,em-30058093183f,ダイソナールの竜也,wind,MZR,48,2044,7497,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.5347,0.4297,1,1,1,0.1453,0.9053,0.1905,0,0.1528,0.9129,0.018117
5,5,38,3,em-32ef1535a66a,ハバキたん,fire_wind,MZR,60,6816,4260,3,2ターンの間、味方全員にダメージを60%軽減するシールドを与える,advantage_creation,72,0.6111,0.5063,1,1,1,0.1857,0.9014,0.2415,0.6944,0,0.9106,0.02134
6,60,6,1,em-98730869df6a,朱染めの夏炎・朱雀,fire,MZR,70,5282,6475,3,2ターンの間、風属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,72,0.5694,0.4627,0.8889,1,1,0.1526,0.9104,0.1976,0,0.2917,0.9082,0.022442
7,61,13,7,em-b27009a57b71,架けろきしわだっしー,fire_wind,MZR,49,1559,6672,3,3ターンの間、自身の攻撃力を255%増加させる,counteraction,72,0.5278,0.4183,1,1,1,0.1501,0.9003,0.1954,0,0.2361,0.9058,0.019534
8,62,8,6,em-f33de53ee597,遊無給(ニート)な小町,all,MZR,100,7327,5623,3,1ターンの間、味方全員の攻撃力を200%増加させる,counteraction,72,0.5278,0.42,1,1,1,0.1658,0.8974,0.2086,0,0.2778,0.9034,0.019604
9,63,19,11,em-a85045965911,まさか殿(マジ),all,MZR,100,7463,6628,3,4ターンの間、自身の攻撃力を200%増加させる,counteraction,72,0.5,0.3993,1,1,1,0.1208,0.8907,0.1579,0,0.2083,0.901,0.017687
10,64,24,17,em-fe89d9d421f3,竜也エボリューション,wind,ZR,45,2044,6305,3,2ターンの間、自身の攻撃力を250%増加させる,counteraction,72,0.5139,0.406,1,1,1,0.13,0.8704,0.1744,0,0.1806,0.9578,0.016884
